"Iteration"	"Chain"	"Parameter"	"value"
"5051"	1	1	"U[11,13]"	170
"5052"	2	1	"U[11,13]"	36
"5053"	3	1	"U[11,13]"	16
"5054"	4	1	"U[11,13]"	19
"5055"	5	1	"U[11,13]"	27
"5056"	6	1	"U[11,13]"	18
"5057"	7	1	"U[11,13]"	16
"5058"	8	1	"U[11,13]"	26
"5059"	9	1	"U[11,13]"	210
"5060"	10	1	"U[11,13]"	23
"5061"	1	1	"U[12,1]"	3606
"5062"	2	1	"U[12,1]"	2656
"5063"	3	1	"U[12,1]"	2241
"5064"	4	1	"U[12,1]"	3480
"5065"	5	1	"U[12,1]"	3567
"5066"	6	1	"U[12,1]"	3036
"5067"	7	1	"U[12,1]"	1814
"5068"	8	1	"U[12,1]"	2802
"5069"	9	1	"U[12,1]"	4240
"5070"	10	1	"U[12,1]"	4296
"5071"	1	1	"U[12,2]"	27609
"5072"	2	1	"U[12,2]"	29716
"5073"	3	1	"U[12,2]"	22431
"5074"	4	1	"U[12,2]"	16902
"5075"	5	1	"U[12,2]"	20992
"5076"	6	1	"U[12,2]"	25475
"5077"	7	1	"U[12,2]"	24948
"5078"	8	1	"U[12,2]"	14735
"5079"	9	1	"U[12,2]"	21278
"5080"	10	1	"U[12,2]"	50264
"5081"	1	1	"U[12,3]"	30598
"5082"	2	1	"U[12,3]"	28248
"5083"	3	1	"U[12,3]"	48796
"5084"	4	1	"U[12,3]"	48180
"5085"	5	1	"U[12,3]"	28671
"5086"	6	1	"U[12,3]"	34208
"5087"	7	1	"U[12,3]"	27755
"5088"	8	1	"U[12,3]"	36002
"5089"	9	1	"U[12,3]"	35107
"5090"	10	1	"U[12,3]"	38676
"5091"	1	1	"U[12,4]"	40070
"5092"	2	1	"U[12,4]"	52274
"5093"	3	1	"U[12,4]"	55656
"5094"	4	1	"U[12,4]"	60314
"5095"	5	1	"U[12,4]"	51908
"5096"	6	1	"U[12,4]"	61190
"5097"	7	1	"U[12,4]"	55620
"5098"	8	1	"U[12,4]"	50585
"5099"	9	1	"U[12,4]"	60025
"5100"	10	1	"U[12,4]"	49608
"5101"	1	1	"U[12,5]"	12121
"5102"	2	1	"U[12,5]"	14941
"5103"	3	1	"U[12,5]"	16101
"5104"	4	1	"U[12,5]"	13555
"5105"	5	1	"U[12,5]"	14006
"5106"	6	1	"U[12,5]"	13977
"5107"	7	1	"U[12,5]"	17037
"5108"	8	1	"U[12,5]"	13944
"5109"	9	1	"U[12,5]"	15870
"5110"	10	1	"U[12,5]"	23292
"5111"	1	1	"U[12,6]"	120227
"5112"	2	1	"U[12,6]"	129859
"5113"	3	1	"U[12,6]"	132047
"5114"	4	1	"U[12,6]"	123767
"5115"	5	1	"U[12,6]"	104679
"5116"	6	1	"U[12,6]"	122276
"5117"	7	1	"U[12,6]"	116971
"5118"	8	1	"U[12,6]"	113598
"5119"	9	1	"U[12,6]"	114065
"5120"	10	1	"U[12,6]"	109902
"5121"	1	1	"U[12,7]"	55257
"5122"	2	1	"U[12,7]"	62482
"5123"	3	1	"U[12,7]"	90455
"5124"	4	1	"U[12,7]"	105692
"5125"	5	1	"U[12,7]"	124104
"5126"	6	1	"U[12,7]"	102824
"5127"	7	1	"U[12,7]"	97748
"5128"	8	1	"U[12,7]"	120641
"5129"	9	1	"U[12,7]"	140699
"5130"	10	1	"U[12,7]"	89620
"5131"	1	1	"U[12,8]"	29210
"5132"	2	1	"U[12,8]"	32930
"5133"	3	1	"U[12,8]"	27091
"5134"	4	1	"U[12,8]"	32328
"5135"	5	1	"U[12,8]"	37898
"5136"	6	1	"U[12,8]"	28128
"5137"	7	1	"U[12,8]"	28689
"5138"	8	1	"U[12,8]"	32603
"5139"	9	1	"U[12,8]"	30617
"5140"	10	1	"U[12,8]"	28759
"5141"	1	1	"U[12,9]"	9770
"5142"	2	1	"U[12,9]"	16152
"5143"	3	1	"U[12,9]"	9653
"5144"	4	1	"U[12,9]"	9133
"5145"	5	1	"U[12,9]"	9097
"5146"	6	1	"U[12,9]"	13743
"5147"	7	1	"U[12,9]"	14230
"5148"	8	1	"U[12,9]"	11270
"5149"	9	1	"U[12,9]"	15295
"5150"	10	1	"U[12,9]"	10696
"5151"	1	1	"U[12,10]"	13433
"5152"	2	1	"U[12,10]"	7740
"5153"	3	1	"U[12,10]"	14008
"5154"	4	1	"U[12,10]"	10543
"5155"	5	1	"U[12,10]"	15977
"5156"	6	1	"U[12,10]"	45185
"5157"	7	1	"U[12,10]"	29441
"5158"	8	1	"U[12,10]"	16274
"5159"	9	1	"U[12,10]"	15729
"5160"	10	1	"U[12,10]"	8942
"5161"	1	1	"U[12,11]"	2760
"5162"	2	1	"U[12,11]"	4289
"5163"	3	1	"U[12,11]"	1803
"5164"	4	1	"U[12,11]"	2297
"5165"	5	1	"U[12,11]"	816
"5166"	6	1	"U[12,11]"	3643
"5167"	7	1	"U[12,11]"	407
"5168"	8	1	"U[12,11]"	3719
"5169"	9	1	"U[12,11]"	2995
"5170"	10	1	"U[12,11]"	1891
"5171"	1	1	"U[12,12]"	33342
"5172"	2	1	"U[12,12]"	35312
"5173"	3	1	"U[12,12]"	52913
"5174"	4	1	"U[12,12]"	47481
"5175"	5	1	"U[12,12]"	37382
"5176"	6	1	"U[12,12]"	35216
"5177"	7	1	"U[12,12]"	36834
"5178"	8	1	"U[12,12]"	27168
"5179"	9	1	"U[12,12]"	34058
"5180"	10	1	"U[12,12]"	43665
"5181"	1	1	"U[12,13]"	4555
"5182"	2	1	"U[12,13]"	3019
"5183"	3	1	"U[12,13]"	3804
"5184"	4	1	"U[12,13]"	3719
"5185"	5	1	"U[12,13]"	6421
"5186"	6	1	"U[12,13]"	7597
"5187"	7	1	"U[12,13]"	7427
"5188"	8	1	"U[12,13]"	5203
"5189"	9	1	"U[12,13]"	6895
"5190"	10	1	"U[12,13]"	6466
"5191"	1	1	"U[13,1]"	10410
"5192"	2	1	"U[13,1]"	10809
"5193"	3	1	"U[13,1]"	9510
"5194"	4	1	"U[13,1]"	10783
"5195"	5	1	"U[13,1]"	9967
"5196"	6	1	"U[13,1]"	10384
"5197"	7	1	"U[13,1]"	10105
"5198"	8	1	"U[13,1]"	9810
"5199"	9	1	"U[13,1]"	8425
"5200"	10	1	"U[13,1]"	10194
"5201"	1	1	"U[13,2]"	62812
"5202"	2	1	"U[13,2]"	54525
"5203"	3	1	"U[13,2]"	41164
"5204"	4	1	"U[13,2]"	54483
"5205"	5	1	"U[13,2]"	53548
"5206"	6	1	"U[13,2]"	53100
"5207"	7	1	"U[13,2]"	37508
"5208"	8	1	"U[13,2]"	45918
"5209"	9	1	"U[13,2]"	74201
"5210"	10	1	"U[13,2]"	42680
"5211"	1	1	"U[13,3]"	78767
"5212"	2	1	"U[13,3]"	100990
"5213"	3	1	"U[13,3]"	79301
"5214"	4	1	"U[13,3]"	78312
"5215"	5	1	"U[13,3]"	76056
"5216"	6	1	"U[13,3]"	101134
"5217"	7	1	"U[13,3]"	95649
"5218"	8	1	"U[13,3]"	106239
"5219"	9	1	"U[13,3]"	71014
"5220"	10	1	"U[13,3]"	74298
"5221"	1	1	"U[13,4]"	40924
"5222"	2	1	"U[13,4]"	38365
"5223"	3	1	"U[13,4]"	43847
"5224"	4	1	"U[13,4]"	35600
"5225"	5	1	"U[13,4]"	40886
"5226"	6	1	"U[13,4]"	30293
"5227"	7	1	"U[13,4]"	38020
"5228"	8	1	"U[13,4]"	34851
"5229"	9	1	"U[13,4]"	49915
"5230"	10	1	"U[13,4]"	45237
"5231"	1	1	"U[13,5]"	36271
"5232"	2	1	"U[13,5]"	38997
"5233"	3	1	"U[13,5]"	45699
"5234"	4	1	"U[13,5]"	60341
"5235"	5	1	"U[13,5]"	76669
"5236"	6	1	"U[13,5]"	80046
"5237"	7	1	"U[13,5]"	61070
"5238"	8	1	"U[13,5]"	41653
"5239"	9	1	"U[13,5]"	51601
"5240"	10	1	"U[13,5]"	54330
"5241"	1	1	"U[13,6]"	52695
"5242"	2	1	"U[13,6]"	40419
"5243"	3	1	"U[13,6]"	60771
"5244"	4	1	"U[13,6]"	70113
"5245"	5	1	"U[13,6]"	81325
"5246"	6	1	"U[13,6]"	53578
"5247"	7	1	"U[13,6]"	32135
"5248"	8	1	"U[13,6]"	38262
"5249"	9	1	"U[13,6]"	34524
"5250"	10	1	"U[13,6]"	43537
"5251"	1	1	"U[13,7]"	20682
"5252"	2	1	"U[13,7]"	22660
"5253"	3	1	"U[13,7]"	26189
"5254"	4	1	"U[13,7]"	19678
"5255"	5	1	"U[13,7]"	19233
"5256"	6	1	"U[13,7]"	23970
"5257"	7	1	"U[13,7]"	19675
"5258"	8	1	"U[13,7]"	21177
"5259"	9	1	"U[13,7]"	23155
"5260"	10	1	"U[13,7]"	19519
"5261"	1	1	"U[13,8]"	67055
"5262"	2	1	"U[13,8]"	82169
"5263"	3	1	"U[13,8]"	84682
"5264"	4	1	"U[13,8]"	90593
"5265"	5	1	"U[13,8]"	87175
"5266"	6	1	"U[13,8]"	84134
"5267"	7	1	"U[13,8]"	101109
"5268"	8	1	"U[13,8]"	88087
"5269"	9	1	"U[13,8]"	90942
"5270"	10	1	"U[13,8]"	87557
"5271"	1	1	"U[13,9]"	10706
"5272"	2	1	"U[13,9]"	10933
"5273"	3	1	"U[13,9]"	6776
"5274"	4	1	"U[13,9]"	14832
"5275"	5	1	"U[13,9]"	7590
"5276"	6	1	"U[13,9]"	9485
"5277"	7	1	"U[13,9]"	9168
"5278"	8	1	"U[13,9]"	8487
"5279"	9	1	"U[13,9]"	10361
"5280"	10	1	"U[13,9]"	14697
"5281"	1	1	"U[13,10]"	26026
"5282"	2	1	"U[13,10]"	23329
"5283"	3	1	"U[13,10]"	33569
"5284"	4	1	"U[13,10]"	32813
"5285"	5	1	"U[13,10]"	47697
"5286"	6	1	"U[13,10]"	19803
"5287"	7	1	"U[13,10]"	41816
"5288"	8	1	"U[13,10]"	40677
"5289"	9	1	"U[13,10]"	26189
"5290"	10	1	"U[13,10]"	58586
"5291"	1	1	"U[13,11]"	4676
"5292"	2	1	"U[13,11]"	6013
"5293"	3	1	"U[13,11]"	3767
"5294"	4	1	"U[13,11]"	7512
"5295"	5	1	"U[13,11]"	1858
"5296"	6	1	"U[13,11]"	3001
"5297"	7	1	"U[13,11]"	5487
"5298"	8	1	"U[13,11]"	6172
"5299"	9	1	"U[13,11]"	5824
"5300"	10	1	"U[13,11]"	5797
"5301"	1	1	"U[13,12]"	14116
"5302"	2	1	"U[13,12]"	19014
"5303"	3	1	"U[13,12]"	14875
"5304"	4	1	"U[13,12]"	13368
"5305"	5	1	"U[13,12]"	16171
"5306"	6	1	"U[13,12]"	22420
"5307"	7	1	"U[13,12]"	20951
"5308"	8	1	"U[13,12]"	22192
"5309"	9	1	"U[13,12]"	20567
"5310"	10	1	"U[13,12]"	14137
"5311"	1	1	"U[13,13]"	29012
"5312"	2	1	"U[13,13]"	38718
"5313"	3	1	"U[13,13]"	38016
"5314"	4	1	"U[13,13]"	33932
"5315"	5	1	"U[13,13]"	35669
"5316"	6	1	"U[13,13]"	34350
"5317"	7	1	"U[13,13]"	32755
"5318"	8	1	"U[13,13]"	39321
"5319"	9	1	"U[13,13]"	29816
"5320"	10	1	"U[13,13]"	25732
"5321"	1	1	"U[14,1]"	3120
"5322"	2	1	"U[14,1]"	2531
"5323"	3	1	"U[14,1]"	2370
"5324"	4	1	"U[14,1]"	2926
"5325"	5	1	"U[14,1]"	3409
"5326"	6	1	"U[14,1]"	3829
"5327"	7	1	"U[14,1]"	2851
"5328"	8	1	"U[14,1]"	3079
"5329"	9	1	"U[14,1]"	3055
"5330"	10	1	"U[14,1]"	3096
"5331"	1	1	"U[14,2]"	66031
"5332"	2	1	"U[14,2]"	78505
"5333"	3	1	"U[14,2]"	88046
"5334"	4	1	"U[14,2]"	89277
"5335"	5	1	"U[14,2]"	75068
"5336"	6	1	"U[14,2]"	71565
"5337"	7	1	"U[14,2]"	58676
"5338"	8	1	"U[14,2]"	81394
"5339"	9	1	"U[14,2]"	112157
"5340"	10	1	"U[14,2]"	92262
"5341"	1	1	"U[14,3]"	106396
"5342"	2	1	"U[14,3]"	103627
"5343"	3	1	"U[14,3]"	64476
"5344"	4	1	"U[14,3]"	66999
"5345"	5	1	"U[14,3]"	72992
"5346"	6	1	"U[14,3]"	73083
"5347"	7	1	"U[14,3]"	97875
"5348"	8	1	"U[14,3]"	91940
"5349"	9	1	"U[14,3]"	123949
"5350"	10	1	"U[14,3]"	113592
"5351"	1	1	"U[14,4]"	22395
"5352"	2	1	"U[14,4]"	32585
"5353"	3	1	"U[14,4]"	35874
"5354"	4	1	"U[14,4]"	22563
"5355"	5	1	"U[14,4]"	17744
"5356"	6	1	"U[14,4]"	15920
"5357"	7	1	"U[14,4]"	29646
"5358"	8	1	"U[14,4]"	21254
"5359"	9	1	"U[14,4]"	22010
"5360"	10	1	"U[14,4]"	28237
"5361"	1	1	"U[14,5]"	31125
"5362"	2	1	"U[14,5]"	36154
"5363"	3	1	"U[14,5]"	46223
"5364"	4	1	"U[14,5]"	40900
"5365"	5	1	"U[14,5]"	36626
"5366"	6	1	"U[14,5]"	34526
"5367"	7	1	"U[14,5]"	36152
"5368"	8	1	"U[14,5]"	35648
"5369"	9	1	"U[14,5]"	35858
"5370"	10	1	"U[14,5]"	30126
"5371"	1	1	"U[14,6]"	27957
"5372"	2	1	"U[14,6]"	22740
"5373"	3	1	"U[14,6]"	29754
"5374"	4	1	"U[14,6]"	42579
"5375"	5	1	"U[14,6]"	31866
"5376"	6	1	"U[14,6]"	24502
"5377"	7	1	"U[14,6]"	21741
"5378"	8	1	"U[14,6]"	23418
"5379"	9	1	"U[14,6]"	25851
"5380"	10	1	"U[14,6]"	33257
"5381"	1	1	"U[14,7]"	64611
"5382"	2	1	"U[14,7]"	54896
"5383"	3	1	"U[14,7]"	61131
"5384"	4	1	"U[14,7]"	43639
"5385"	5	1	"U[14,7]"	48650
"5386"	6	1	"U[14,7]"	56092
"5387"	7	1	"U[14,7]"	80495
"5388"	8	1	"U[14,7]"	56834
"5389"	9	1	"U[14,7]"	61421
"5390"	10	1	"U[14,7]"	53931
"5391"	1	1	"U[14,8]"	40798
"5392"	2	1	"U[14,8]"	39719
"5393"	3	1	"U[14,8]"	40664
"5394"	4	1	"U[14,8]"	42477
"5395"	5	1	"U[14,8]"	49169
"5396"	6	1	"U[14,8]"	47584
"5397"	7	1	"U[14,8]"	44288
"5398"	8	1	"U[14,8]"	52277
"5399"	9	1	"U[14,8]"	45515
"5400"	10	1	"U[14,8]"	43250
"5401"	1	1	"U[14,9]"	2232
"5402"	2	1	"U[14,9]"	1958
"5403"	3	1	"U[14,9]"	2373
"5404"	4	1	"U[14,9]"	2523
"5405"	5	1	"U[14,9]"	2134
"5406"	6	1	"U[14,9]"	2166
"5407"	7	1	"U[14,9]"	1995
"5408"	8	1	"U[14,9]"	1869
"5409"	9	1	"U[14,9]"	1845
"5410"	10	1	"U[14,9]"	1599
"5411"	1	1	"U[14,10]"	14063
"5412"	2	1	"U[14,10]"	16607
"5413"	3	1	"U[14,10]"	15069
"5414"	4	1	"U[14,10]"	14420
"5415"	5	1	"U[14,10]"	16266
"5416"	6	1	"U[14,10]"	14089
"5417"	7	1	"U[14,10]"	16670
"5418"	8	1	"U[14,10]"	13976
"5419"	9	1	"U[14,10]"	11849
"5420"	10	1	"U[14,10]"	8315
"5421"	1	1	"U[14,11]"	10848
"5422"	2	1	"U[14,11]"	6222
"5423"	3	1	"U[14,11]"	8986
"5424"	4	1	"U[14,11]"	6291
"5425"	5	1	"U[14,11]"	5675
"5426"	6	1	"U[14,11]"	6083
"5427"	7	1	"U[14,11]"	8179
"5428"	8	1	"U[14,11]"	6883
"5429"	9	1	"U[14,11]"	9221
"5430"	10	1	"U[14,11]"	6050
"5431"	1	1	"U[14,12]"	9342
"5432"	2	1	"U[14,12]"	8565
"5433"	3	1	"U[14,12]"	12860
"5434"	4	1	"U[14,12]"	11204
"5435"	5	1	"U[14,12]"	5436
"5436"	6	1	"U[14,12]"	8751
"5437"	7	1	"U[14,12]"	8175
"5438"	8	1	"U[14,12]"	10833
"5439"	9	1	"U[14,12]"	6361
"5440"	10	1	"U[14,12]"	13135
"5441"	1	1	"U[14,13]"	21519
"5442"	2	1	"U[14,13]"	20410
"5443"	3	1	"U[14,13]"	20606
"5444"	4	1	"U[14,13]"	24350
"5445"	5	1	"U[14,13]"	23190
"5446"	6	1	"U[14,13]"	22324
"5447"	7	1	"U[14,13]"	26502
"5448"	8	1	"U[14,13]"	27480
"5449"	9	1	"U[14,13]"	23625
"5450"	10	1	"U[14,13]"	22045
"5451"	1	1	"U[15,1]"	4301
"5452"	2	1	"U[15,1]"	4684
"5453"	3	1	"U[15,1]"	4111
"5454"	4	1	"U[15,1]"	5629
"5455"	5	1	"U[15,1]"	4537
"5456"	6	1	"U[15,1]"	5218
"5457"	7	1	"U[15,1]"	4483
"5458"	8	1	"U[15,1]"	4784
"5459"	9	1	"U[15,1]"	3896
"5460"	10	1	"U[15,1]"	4721
"5461"	1	1	"U[15,2]"	26057
"5462"	2	1	"U[15,2]"	18149
"5463"	3	1	"U[15,2]"	30825
"5464"	4	1	"U[15,2]"	26665
"5465"	5	1	"U[15,2]"	11807
"5466"	6	1	"U[15,2]"	18497
"5467"	7	1	"U[15,2]"	29898
"5468"	8	1	"U[15,2]"	14260
"5469"	9	1	"U[15,2]"	12388
"5470"	10	1	"U[15,2]"	15926
"5471"	1	1	"U[15,3]"	2349
"5472"	2	1	"U[15,3]"	4005
"5473"	3	1	"U[15,3]"	1487
"5474"	4	1	"U[15,3]"	4378
"5475"	5	1	"U[15,3]"	2030
"5476"	6	1	"U[15,3]"	3328
"5477"	7	1	"U[15,3]"	3244
"5478"	8	1	"U[15,3]"	3070
"5479"	9	1	"U[15,3]"	2191
"5480"	10	1	"U[15,3]"	4134
"5481"	1	1	"U[15,4]"	13274
"5482"	2	1	"U[15,4]"	22594
"5483"	3	1	"U[15,4]"	19055
"5484"	4	1	"U[15,4]"	19076
"5485"	5	1	"U[15,4]"	12072
"5486"	6	1	"U[15,4]"	16185
"5487"	7	1	"U[15,4]"	23619
"5488"	8	1	"U[15,4]"	18710
"5489"	9	1	"U[15,4]"	14703
"5490"	10	1	"U[15,4]"	15059
"5491"	1	1	"U[15,5]"	18203
"5492"	2	1	"U[15,5]"	21126
"5493"	3	1	"U[15,5]"	18342
"5494"	4	1	"U[15,5]"	21864
"5495"	5	1	"U[15,5]"	22838
"5496"	6	1	"U[15,5]"	23202
"5497"	7	1	"U[15,5]"	25180
"5498"	8	1	"U[15,5]"	24852
"5499"	9	1	"U[15,5]"	18140
"5500"	10	1	"U[15,5]"	18695
"5501"	1	1	"U[15,6]"	44465
"5502"	2	1	"U[15,6]"	40461
"5503"	3	1	"U[15,6]"	32138
"5504"	4	1	"U[15,6]"	30434
"5505"	5	1	"U[15,6]"	47933
"5506"	6	1	"U[15,6]"	49921
"5507"	7	1	"U[15,6]"	51158
"5508"	8	1	"U[15,6]"	45595
"5509"	9	1	"U[15,6]"	34460
"5510"	10	1	"U[15,6]"	46258
"5511"	1	1	"U[15,7]"	29789
"5512"	2	1	"U[15,7]"	25503
"5513"	3	1	"U[15,7]"	34013
"5514"	4	1	"U[15,7]"	28002
"5515"	5	1	"U[15,7]"	22758
"5516"	6	1	"U[15,7]"	29845
"5517"	7	1	"U[15,7]"	30246
"5518"	8	1	"U[15,7]"	24772
"5519"	9	1	"U[15,7]"	28883
"5520"	10	1	"U[15,7]"	39001
"5521"	1	1	"U[15,8]"	19597
"5522"	2	1	"U[15,8]"	22111
"5523"	3	1	"U[15,8]"	19947
"5524"	4	1	"U[15,8]"	20248
"5525"	5	1	"U[15,8]"	20254
"5526"	6	1	"U[15,8]"	18712
"5527"	7	1	"U[15,8]"	24099
"5528"	8	1	"U[15,8]"	26952
"5529"	9	1	"U[15,8]"	18482
"5530"	10	1	"U[15,8]"	18520
"5531"	1	1	"U[15,9]"	3876
"5532"	2	1	"U[15,9]"	2649
"5533"	3	1	"U[15,9]"	3172
"5534"	4	1	"U[15,9]"	2520
"5535"	5	1	"U[15,9]"	2499
"5536"	6	1	"U[15,9]"	3213
"5537"	7	1	"U[15,9]"	2837
"5538"	8	1	"U[15,9]"	3606
"5539"	9	1	"U[15,9]"	2935
"5540"	10	1	"U[15,9]"	2247
"5541"	1	1	"U[15,10]"	10622
"5542"	2	1	"U[15,10]"	8031
"5543"	3	1	"U[15,10]"	8057
"5544"	4	1	"U[15,10]"	9656
"5545"	5	1	"U[15,10]"	9206
"5546"	6	1	"U[15,10]"	11327
"5547"	7	1	"U[15,10]"	7895
"5548"	8	1	"U[15,10]"	8910
"5549"	9	1	"U[15,10]"	8190
"5550"	10	1	"U[15,10]"	12760
"5551"	1	1	"U[15,11]"	2007
"5552"	2	1	"U[15,11]"	1697
"5553"	3	1	"U[15,11]"	1829
"5554"	4	1	"U[15,11]"	2387
"5555"	5	1	"U[15,11]"	929
"5556"	6	1	"U[15,11]"	1974
"5557"	7	1	"U[15,11]"	718
"5558"	8	1	"U[15,11]"	2406
"5559"	9	1	"U[15,11]"	1977
"5560"	10	1	"U[15,11]"	2446
"5561"	1	1	"U[15,12]"	11013
"5562"	2	1	"U[15,12]"	10949
"5563"	3	1	"U[15,12]"	7804
"5564"	4	1	"U[15,12]"	13999
"5565"	5	1	"U[15,12]"	18691
"5566"	6	1	"U[15,12]"	12796
"5567"	7	1	"U[15,12]"	14926
"5568"	8	1	"U[15,12]"	12045
"5569"	9	1	"U[15,12]"	14446
"5570"	10	1	"U[15,12]"	10069
"5571"	1	1	"U[15,13]"	12547
"5572"	2	1	"U[15,13]"	13755
"5573"	3	1	"U[15,13]"	11760
"5574"	4	1	"U[15,13]"	12881
"5575"	5	1	"U[15,13]"	13174
"5576"	6	1	"U[15,13]"	10122
"5577"	7	1	"U[15,13]"	13040
"5578"	8	1	"U[15,13]"	10836
"5579"	9	1	"U[15,13]"	11204
"5580"	10	1	"U[15,13]"	10070
"5581"	1	1	"U[16,1]"	4147
"5582"	2	1	"U[16,1]"	4014
"5583"	3	1	"U[16,1]"	3799
"5584"	4	1	"U[16,1]"	3102
"5585"	5	1	"U[16,1]"	4282
"5586"	6	1	"U[16,1]"	3854
"5587"	7	1	"U[16,1]"	3643
"5588"	8	1	"U[16,1]"	4514
"5589"	9	1	"U[16,1]"	4600
"5590"	10	1	"U[16,1]"	4200
"5591"	1	1	"U[16,2]"	14659
"5592"	2	1	"U[16,2]"	10071
"5593"	3	1	"U[16,2]"	17361
"5594"	4	1	"U[16,2]"	10855
"5595"	5	1	"U[16,2]"	12554
"5596"	6	1	"U[16,2]"	11572
"5597"	7	1	"U[16,2]"	12122
"5598"	8	1	"U[16,2]"	10979
"5599"	9	1	"U[16,2]"	12058
"5600"	10	1	"U[16,2]"	9923
"5601"	1	1	"U[16,3]"	20684
"5602"	2	1	"U[16,3]"	29483
"5603"	3	1	"U[16,3]"	98160
"5604"	4	1	"U[16,3]"	2591
"5605"	5	1	"U[16,3]"	909
"5606"	6	1	"U[16,3]"	24859
"5607"	7	1	"U[16,3]"	44627
"5608"	8	1	"U[16,3]"	6231
"5609"	9	1	"U[16,3]"	6967
"5610"	10	1	"U[16,3]"	8512
"5611"	1	1	"U[16,4]"	12214
"5612"	2	1	"U[16,4]"	18764
"5613"	3	1	"U[16,4]"	21376
"5614"	4	1	"U[16,4]"	16917
"5615"	5	1	"U[16,4]"	21049
"5616"	6	1	"U[16,4]"	12707
"5617"	7	1	"U[16,4]"	16698
"5618"	8	1	"U[16,4]"	20686
"5619"	9	1	"U[16,4]"	15658
"5620"	10	1	"U[16,4]"	25288
"5621"	1	1	"U[16,5]"	7856
"5622"	2	1	"U[16,5]"	10740
"5623"	3	1	"U[16,5]"	9860
"5624"	4	1	"U[16,5]"	11950
"5625"	5	1	"U[16,5]"	9041
"5626"	6	1	"U[16,5]"	10026
"5627"	7	1	"U[16,5]"	8045
"5628"	8	1	"U[16,5]"	9864
"5629"	9	1	"U[16,5]"	10300
"5630"	10	1	"U[16,5]"	9555
"5631"	1	1	"U[16,6]"	11591
"5632"	2	1	"U[16,6]"	13997
"5633"	3	1	"U[16,6]"	14123
"5634"	4	1	"U[16,6]"	15568
"5635"	5	1	"U[16,6]"	10344
"5636"	6	1	"U[16,6]"	14908
"5637"	7	1	"U[16,6]"	15645
"5638"	8	1	"U[16,6]"	11307
"5639"	9	1	"U[16,6]"	11173
"5640"	10	1	"U[16,6]"	14254
"5641"	1	1	"U[16,7]"	17723
"5642"	2	1	"U[16,7]"	16622
"5643"	3	1	"U[16,7]"	19646
"5644"	4	1	"U[16,7]"	12393
"5645"	5	1	"U[16,7]"	14930
"5646"	6	1	"U[16,7]"	14121
"5647"	7	1	"U[16,7]"	21141
"5648"	8	1	"U[16,7]"	19925
"5649"	9	1	"U[16,7]"	17622
"5650"	10	1	"U[16,7]"	15561
"5651"	1	1	"U[16,8]"	17717
"5652"	2	1	"U[16,8]"	25143
"5653"	3	1	"U[16,8]"	24017
"5654"	4	1	"U[16,8]"	21591
"5655"	5	1	"U[16,8]"	20122
"5656"	6	1	"U[16,8]"	25343
"5657"	7	1	"U[16,8]"	19442
"5658"	8	1	"U[16,8]"	14670
"5659"	9	1	"U[16,8]"	19248
"5660"	10	1	"U[16,8]"	22727
"5661"	1	1	"U[16,9]"	5616
"5662"	2	1	"U[16,9]"	4844
"5663"	3	1	"U[16,9]"	4471
"5664"	4	1	"U[16,9]"	2804
"5665"	5	1	"U[16,9]"	2314
"5666"	6	1	"U[16,9]"	3118
"5667"	7	1	"U[16,9]"	2419
"5668"	8	1	"U[16,9]"	2511
"5669"	9	1	"U[16,9]"	3967
"5670"	10	1	"U[16,9]"	3952
"5671"	1	1	"U[16,10]"	14906
"5672"	2	1	"U[16,10]"	13430
"5673"	3	1	"U[16,10]"	11259
"5674"	4	1	"U[16,10]"	7764
"5675"	5	1	"U[16,10]"	10921
"5676"	6	1	"U[16,10]"	8411
"5677"	7	1	"U[16,10]"	9145
"5678"	8	1	"U[16,10]"	11748
"5679"	9	1	"U[16,10]"	11242
"5680"	10	1	"U[16,10]"	7070
"5681"	1	1	"U[16,11]"	8501
"5682"	2	1	"U[16,11]"	4731
"5683"	3	1	"U[16,11]"	6513
"5684"	4	1	"U[16,11]"	3135
"5685"	5	1	"U[16,11]"	3756
"5686"	6	1	"U[16,11]"	4695
"5687"	7	1	"U[16,11]"	7452
"5688"	8	1	"U[16,11]"	4653
"5689"	9	1	"U[16,11]"	4213
"5690"	10	1	"U[16,11]"	6617
"5691"	1	1	"U[16,12]"	9732
"5692"	2	1	"U[16,12]"	3868
"5693"	3	1	"U[16,12]"	8475
"5694"	4	1	"U[16,12]"	7521
"5695"	5	1	"U[16,12]"	7337
"5696"	6	1	"U[16,12]"	5443
"5697"	7	1	"U[16,12]"	5095
"5698"	8	1	"U[16,12]"	10027
"5699"	9	1	"U[16,12]"	5435
"5700"	10	1	"U[16,12]"	10678
"5701"	1	1	"U[16,13]"	3454
"5702"	2	1	"U[16,13]"	4244
"5703"	3	1	"U[16,13]"	5816
"5704"	4	1	"U[16,13]"	4649
"5705"	5	1	"U[16,13]"	5836
"5706"	6	1	"U[16,13]"	6578
"5707"	7	1	"U[16,13]"	9273
"5708"	8	1	"U[16,13]"	4880
"5709"	9	1	"U[16,13]"	3906
"5710"	10	1	"U[16,13]"	4212
"5711"	1	1	"U[17,1]"	325
"5712"	2	1	"U[17,1]"	390
"5713"	3	1	"U[17,1]"	443
"5714"	4	1	"U[17,1]"	265
"5715"	5	1	"U[17,1]"	335
"5716"	6	1	"U[17,1]"	360
