"Iteration"	"Chain"	"Parameter"	"value"
"4900"	10	2	"U[10,10]"	9
"4901"	1	2	"U[10,11]"	40
"4902"	2	2	"U[10,11]"	36
"4903"	3	2	"U[10,11]"	14
"4904"	4	2	"U[10,11]"	42
"4905"	5	2	"U[10,11]"	25
"4906"	6	2	"U[10,11]"	22
"4907"	7	2	"U[10,11]"	11
"4908"	8	2	"U[10,11]"	106
"4909"	9	2	"U[10,11]"	38
"4910"	10	2	"U[10,11]"	145
"4911"	1	2	"U[10,12]"	12
"4912"	2	2	"U[10,12]"	68
"4913"	3	2	"U[10,12]"	8
"4914"	4	2	"U[10,12]"	20
"4915"	5	2	"U[10,12]"	17
"4916"	6	2	"U[10,12]"	4
"4917"	7	2	"U[10,12]"	105
"4918"	8	2	"U[10,12]"	30
"4919"	9	2	"U[10,12]"	10
"4920"	10	2	"U[10,12]"	11
"4921"	1	2	"U[10,13]"	52
"4922"	2	2	"U[10,13]"	279
"4923"	3	2	"U[10,13]"	66
"4924"	4	2	"U[10,13]"	106
"4925"	5	2	"U[10,13]"	33
"4926"	6	2	"U[10,13]"	59
"4927"	7	2	"U[10,13]"	314
"4928"	8	2	"U[10,13]"	15
"4929"	9	2	"U[10,13]"	589
"4930"	10	2	"U[10,13]"	21
"4931"	1	2	"U[11,1]"	7
"4932"	2	2	"U[11,1]"	41
"4933"	3	2	"U[11,1]"	40
"4934"	4	2	"U[11,1]"	79
"4935"	5	2	"U[11,1]"	22
"4936"	6	2	"U[11,1]"	66
"4937"	7	2	"U[11,1]"	8
"4938"	8	2	"U[11,1]"	18
"4939"	9	2	"U[11,1]"	40
"4940"	10	2	"U[11,1]"	483
"4941"	1	2	"U[11,2]"	7
"4942"	2	2	"U[11,2]"	23
"4943"	3	2	"U[11,2]"	37
"4944"	4	2	"U[11,2]"	9
"4945"	5	2	"U[11,2]"	19
"4946"	6	2	"U[11,2]"	21
"4947"	7	2	"U[11,2]"	29
"4948"	8	2	"U[11,2]"	21
"4949"	9	2	"U[11,2]"	6
"4950"	10	2	"U[11,2]"	42
"4951"	1	2	"U[11,3]"	176
"4952"	2	2	"U[11,3]"	183
"4953"	3	2	"U[11,3]"	303
"4954"	4	2	"U[11,3]"	116
"4955"	5	2	"U[11,3]"	171
"4956"	6	2	"U[11,3]"	299
"4957"	7	2	"U[11,3]"	249
"4958"	8	2	"U[11,3]"	199
"4959"	9	2	"U[11,3]"	120
"4960"	10	2	"U[11,3]"	208
"4961"	1	2	"U[11,4]"	186
"4962"	2	2	"U[11,4]"	93
"4963"	3	2	"U[11,4]"	110
"4964"	4	2	"U[11,4]"	79
"4965"	5	2	"U[11,4]"	58
"4966"	6	2	"U[11,4]"	97
"4967"	7	2	"U[11,4]"	95
"4968"	8	2	"U[11,4]"	58
"4969"	9	2	"U[11,4]"	99
"4970"	10	2	"U[11,4]"	38
"4971"	1	2	"U[11,5]"	145
"4972"	2	2	"U[11,5]"	181
"4973"	3	2	"U[11,5]"	243
"4974"	4	2	"U[11,5]"	398
"4975"	5	2	"U[11,5]"	114
"4976"	6	2	"U[11,5]"	198
"4977"	7	2	"U[11,5]"	349
"4978"	8	2	"U[11,5]"	126
"4979"	9	2	"U[11,5]"	146
"4980"	10	2	"U[11,5]"	87
"4981"	1	2	"U[11,6]"	45
"4982"	2	2	"U[11,6]"	4
"4983"	3	2	"U[11,6]"	11
"4984"	4	2	"U[11,6]"	16
"4985"	5	2	"U[11,6]"	50
"4986"	6	2	"U[11,6]"	11
"4987"	7	2	"U[11,6]"	24
"4988"	8	2	"U[11,6]"	23
"4989"	9	2	"U[11,6]"	15
"4990"	10	2	"U[11,6]"	23
"4991"	1	2	"U[11,7]"	201
"4992"	2	2	"U[11,7]"	33
"4993"	3	2	"U[11,7]"	50
"4994"	4	2	"U[11,7]"	17
"4995"	5	2	"U[11,7]"	45
"4996"	6	2	"U[11,7]"	174
"4997"	7	2	"U[11,7]"	21
"4998"	8	2	"U[11,7]"	37
"4999"	9	2	"U[11,7]"	1
"5000"	10	2	"U[11,7]"	112
"5001"	1	2	"U[11,8]"	25
"5002"	2	2	"U[11,8]"	11
"5003"	3	2	"U[11,8]"	27
"5004"	4	2	"U[11,8]"	15
"5005"	5	2	"U[11,8]"	15
"5006"	6	2	"U[11,8]"	14
"5007"	7	2	"U[11,8]"	4
"5008"	8	2	"U[11,8]"	3
"5009"	9	2	"U[11,8]"	14
"5010"	10	2	"U[11,8]"	24
"5011"	1	2	"U[11,9]"	8
"5012"	2	2	"U[11,9]"	11
"5013"	3	2	"U[11,9]"	24
"5014"	4	2	"U[11,9]"	8
"5015"	5	2	"U[11,9]"	16
"5016"	6	2	"U[11,9]"	20
"5017"	7	2	"U[11,9]"	4
"5018"	8	2	"U[11,9]"	32
"5019"	9	2	"U[11,9]"	39
"5020"	10	2	"U[11,9]"	2
"5021"	1	2	"U[11,10]"	27
"5022"	2	2	"U[11,10]"	5
"5023"	3	2	"U[11,10]"	16
"5024"	4	2	"U[11,10]"	31
"5025"	5	2	"U[11,10]"	51
"5026"	6	2	"U[11,10]"	39
"5027"	7	2	"U[11,10]"	14
"5028"	8	2	"U[11,10]"	26
"5029"	9	2	"U[11,10]"	12
"5030"	10	2	"U[11,10]"	5
"5031"	1	2	"U[11,11]"	54
"5032"	2	2	"U[11,11]"	2
"5033"	3	2	"U[11,11]"	22
"5034"	4	2	"U[11,11]"	8
"5035"	5	2	"U[11,11]"	15
"5036"	6	2	"U[11,11]"	89
"5037"	7	2	"U[11,11]"	3
"5038"	8	2	"U[11,11]"	8
"5039"	9	2	"U[11,11]"	3
"5040"	10	2	"U[11,11]"	5
"5041"	1	2	"U[11,12]"	47
"5042"	2	2	"U[11,12]"	33
"5043"	3	2	"U[11,12]"	17
"5044"	4	2	"U[11,12]"	27
"5045"	5	2	"U[11,12]"	26
"5046"	6	2	"U[11,12]"	50
"5047"	7	2	"U[11,12]"	23
"5048"	8	2	"U[11,12]"	19
"5049"	9	2	"U[11,12]"	7
"5050"	10	2	"U[11,12]"	53
"5051"	1	2	"U[11,13]"	9
"5052"	2	2	"U[11,13]"	22
"5053"	3	2	"U[11,13]"	17
"5054"	4	2	"U[11,13]"	19
"5055"	5	2	"U[11,13]"	41
"5056"	6	2	"U[11,13]"	54
"5057"	7	2	"U[11,13]"	11
"5058"	8	2	"U[11,13]"	93
"5059"	9	2	"U[11,13]"	18
"5060"	10	2	"U[11,13]"	24
"5061"	1	2	"U[12,1]"	9172
"5062"	2	2	"U[12,1]"	2830
"5063"	3	2	"U[12,1]"	4027
"5064"	4	2	"U[12,1]"	2426
"5065"	5	2	"U[12,1]"	2964
"5066"	6	2	"U[12,1]"	6392
"5067"	7	2	"U[12,1]"	5331
"5068"	8	2	"U[12,1]"	1552
"5069"	9	2	"U[12,1]"	3073
"5070"	10	2	"U[12,1]"	2468
"5071"	1	2	"U[12,2]"	30284
"5072"	2	2	"U[12,2]"	36345
"5073"	3	2	"U[12,2]"	31054
"5074"	4	2	"U[12,2]"	28819
"5075"	5	2	"U[12,2]"	59325
"5076"	6	2	"U[12,2]"	116037
"5077"	7	2	"U[12,2]"	58862
"5078"	8	2	"U[12,2]"	31785
"5079"	9	2	"U[12,2]"	28633
"5080"	10	2	"U[12,2]"	45185
"5081"	1	2	"U[12,3]"	22187
"5082"	2	2	"U[12,3]"	23826
"5083"	3	2	"U[12,3]"	28476
"5084"	4	2	"U[12,3]"	25516
"5085"	5	2	"U[12,3]"	32144
"5086"	6	2	"U[12,3]"	23607
"5087"	7	2	"U[12,3]"	35665
"5088"	8	2	"U[12,3]"	35068
"5089"	9	2	"U[12,3]"	61192
"5090"	10	2	"U[12,3]"	57521
"5091"	1	2	"U[12,4]"	49170
"5092"	2	2	"U[12,4]"	55237
"5093"	3	2	"U[12,4]"	58665
"5094"	4	2	"U[12,4]"	51360
"5095"	5	2	"U[12,4]"	53456
"5096"	6	2	"U[12,4]"	65316
"5097"	7	2	"U[12,4]"	57590
"5098"	8	2	"U[12,4]"	83662
"5099"	9	2	"U[12,4]"	76351
"5100"	10	2	"U[12,4]"	65586
"5101"	1	2	"U[12,5]"	14254
"5102"	2	2	"U[12,5]"	16914
"5103"	3	2	"U[12,5]"	17313
"5104"	4	2	"U[12,5]"	16265
"5105"	5	2	"U[12,5]"	22342
"5106"	6	2	"U[12,5]"	13404
"5107"	7	2	"U[12,5]"	16992
"5108"	8	2	"U[12,5]"	12143
"5109"	9	2	"U[12,5]"	29285
"5110"	10	2	"U[12,5]"	20389
"5111"	1	2	"U[12,6]"	95936
"5112"	2	2	"U[12,6]"	120764
"5113"	3	2	"U[12,6]"	145299
"5114"	4	2	"U[12,6]"	113571
"5115"	5	2	"U[12,6]"	110299
"5116"	6	2	"U[12,6]"	136354
"5117"	7	2	"U[12,6]"	137347
"5118"	8	2	"U[12,6]"	155056
"5119"	9	2	"U[12,6]"	137127
"5120"	10	2	"U[12,6]"	159541
"5121"	1	2	"U[12,7]"	171484
"5122"	2	2	"U[12,7]"	125253
"5123"	3	2	"U[12,7]"	153749
"5124"	4	2	"U[12,7]"	107555
"5125"	5	2	"U[12,7]"	99728
"5126"	6	2	"U[12,7]"	120505
"5127"	7	2	"U[12,7]"	139479
"5128"	8	2	"U[12,7]"	146084
"5129"	9	2	"U[12,7]"	187082
"5130"	10	2	"U[12,7]"	214021
"5131"	1	2	"U[12,8]"	23061
"5132"	2	2	"U[12,8]"	34855
"5133"	3	2	"U[12,8]"	37346
"5134"	4	2	"U[12,8]"	33464
"5135"	5	2	"U[12,8]"	30863
"5136"	6	2	"U[12,8]"	21794
"5137"	7	2	"U[12,8]"	29780
"5138"	8	2	"U[12,8]"	38894
"5139"	9	2	"U[12,8]"	46412
"5140"	10	2	"U[12,8]"	33231
"5141"	1	2	"U[12,9]"	9810
"5142"	2	2	"U[12,9]"	10540
"5143"	3	2	"U[12,9]"	9625
"5144"	4	2	"U[12,9]"	10813
"5145"	5	2	"U[12,9]"	8991
"5146"	6	2	"U[12,9]"	14562
"5147"	7	2	"U[12,9]"	13959
"5148"	8	2	"U[12,9]"	11313
"5149"	9	2	"U[12,9]"	11812
"5150"	10	2	"U[12,9]"	21903
"5151"	1	2	"U[12,10]"	11663
"5152"	2	2	"U[12,10]"	16397
"5153"	3	2	"U[12,10]"	18157
"5154"	4	2	"U[12,10]"	14067
"5155"	5	2	"U[12,10]"	8326
"5156"	6	2	"U[12,10]"	12869
"5157"	7	2	"U[12,10]"	11967
"5158"	8	2	"U[12,10]"	9483
"5159"	9	2	"U[12,10]"	17335
"5160"	10	2	"U[12,10]"	18825
"5161"	1	2	"U[12,11]"	3397
"5162"	2	2	"U[12,11]"	1071
"5163"	3	2	"U[12,11]"	1333
"5164"	4	2	"U[12,11]"	2447
"5165"	5	2	"U[12,11]"	1233
"5166"	6	2	"U[12,11]"	553
"5167"	7	2	"U[12,11]"	1533
"5168"	8	2	"U[12,11]"	2455
"5169"	9	2	"U[12,11]"	2331
"5170"	10	2	"U[12,11]"	1199
"5171"	1	2	"U[12,12]"	32029
"5172"	2	2	"U[12,12]"	20221
"5173"	3	2	"U[12,12]"	19592
"5174"	4	2	"U[12,12]"	32694
"5175"	5	2	"U[12,12]"	32829
"5176"	6	2	"U[12,12]"	47588
"5177"	7	2	"U[12,12]"	117909
"5178"	8	2	"U[12,12]"	65394
"5179"	9	2	"U[12,12]"	32505
"5180"	10	2	"U[12,12]"	27291
"5181"	1	2	"U[12,13]"	7476
"5182"	2	2	"U[12,13]"	5690
"5183"	3	2	"U[12,13]"	4163
"5184"	4	2	"U[12,13]"	7214
"5185"	5	2	"U[12,13]"	4974
"5186"	6	2	"U[12,13]"	2327
"5187"	7	2	"U[12,13]"	5722
"5188"	8	2	"U[12,13]"	14215
"5189"	9	2	"U[12,13]"	8048
"5190"	10	2	"U[12,13]"	6926
"5191"	1	2	"U[13,1]"	10631
"5192"	2	2	"U[13,1]"	10116
"5193"	3	2	"U[13,1]"	9678
"5194"	4	2	"U[13,1]"	12187
"5195"	5	2	"U[13,1]"	7863
"5196"	6	2	"U[13,1]"	11184
"5197"	7	2	"U[13,1]"	9751
"5198"	8	2	"U[13,1]"	12379
"5199"	9	2	"U[13,1]"	10318
"5200"	10	2	"U[13,1]"	9915
"5201"	1	2	"U[13,2]"	42183
"5202"	2	2	"U[13,2]"	68736
"5203"	3	2	"U[13,2]"	69398
"5204"	4	2	"U[13,2]"	65443
"5205"	5	2	"U[13,2]"	40838
"5206"	6	2	"U[13,2]"	62895
"5207"	7	2	"U[13,2]"	60906
"5208"	8	2	"U[13,2]"	85271
"5209"	9	2	"U[13,2]"	70387
"5210"	10	2	"U[13,2]"	58051
"5211"	1	2	"U[13,3]"	124955
"5212"	2	2	"U[13,3]"	138818
"5213"	3	2	"U[13,3]"	77045
"5214"	4	2	"U[13,3]"	85595
"5215"	5	2	"U[13,3]"	95709
"5216"	6	2	"U[13,3]"	74768
"5217"	7	2	"U[13,3]"	106858
"5218"	8	2	"U[13,3]"	99413
"5219"	9	2	"U[13,3]"	102679
"5220"	10	2	"U[13,3]"	135444
"5221"	1	2	"U[13,4]"	42703
"5222"	2	2	"U[13,4]"	47238
"5223"	3	2	"U[13,4]"	47344
"5224"	4	2	"U[13,4]"	54887
"5225"	5	2	"U[13,4]"	42544
"5226"	6	2	"U[13,4]"	35588
"5227"	7	2	"U[13,4]"	42250
"5228"	8	2	"U[13,4]"	35204
"5229"	9	2	"U[13,4]"	44702
"5230"	10	2	"U[13,4]"	50740
"5231"	1	2	"U[13,5]"	52517
"5232"	2	2	"U[13,5]"	29200
"5233"	3	2	"U[13,5]"	50784
"5234"	4	2	"U[13,5]"	76153
"5235"	5	2	"U[13,5]"	59128
"5236"	6	2	"U[13,5]"	51678
"5237"	7	2	"U[13,5]"	51331
"5238"	8	2	"U[13,5]"	57768
"5239"	9	2	"U[13,5]"	40089
"5240"	10	2	"U[13,5]"	42924
"5241"	1	2	"U[13,6]"	41030
"5242"	2	2	"U[13,6]"	40973
"5243"	3	2	"U[13,6]"	57282
"5244"	4	2	"U[13,6]"	53869
"5245"	5	2	"U[13,6]"	55055
"5246"	6	2	"U[13,6]"	69374
"5247"	7	2	"U[13,6]"	47751
"5248"	8	2	"U[13,6]"	61988
"5249"	9	2	"U[13,6]"	75002
"5250"	10	2	"U[13,6]"	92375
"5251"	1	2	"U[13,7]"	21558
"5252"	2	2	"U[13,7]"	23822
"5253"	3	2	"U[13,7]"	21513
"5254"	4	2	"U[13,7]"	19905
"5255"	5	2	"U[13,7]"	25391
"5256"	6	2	"U[13,7]"	26867
"5257"	7	2	"U[13,7]"	19277
"5258"	8	2	"U[13,7]"	19197
"5259"	9	2	"U[13,7]"	24168
"5260"	10	2	"U[13,7]"	19458
"5261"	1	2	"U[13,8]"	101317
"5262"	2	2	"U[13,8]"	90554
"5263"	3	2	"U[13,8]"	75113
"5264"	4	2	"U[13,8]"	80101
"5265"	5	2	"U[13,8]"	86634
"5266"	6	2	"U[13,8]"	91397
"5267"	7	2	"U[13,8]"	86039
"5268"	8	2	"U[13,8]"	75512
"5269"	9	2	"U[13,8]"	90023
"5270"	10	2	"U[13,8]"	88474
"5271"	1	2	"U[13,9]"	10553
"5272"	2	2	"U[13,9]"	12296
"5273"	3	2	"U[13,9]"	7950
"5274"	4	2	"U[13,9]"	11341
"5275"	5	2	"U[13,9]"	11991
"5276"	6	2	"U[13,9]"	7215
"5277"	7	2	"U[13,9]"	16892
"5278"	8	2	"U[13,9]"	11422
"5279"	9	2	"U[13,9]"	7357
"5280"	10	2	"U[13,9]"	9279
"5281"	1	2	"U[13,10]"	40903
"5282"	2	2	"U[13,10]"	50353
"5283"	3	2	"U[13,10]"	21526
"5284"	4	2	"U[13,10]"	22114
"5285"	5	2	"U[13,10]"	23022
"5286"	6	2	"U[13,10]"	24266
"5287"	7	2	"U[13,10]"	21443
"5288"	8	2	"U[13,10]"	41741
"5289"	9	2	"U[13,10]"	61143
"5290"	10	2	"U[13,10]"	56855
"5291"	1	2	"U[13,11]"	2721
"5292"	2	2	"U[13,11]"	2882
"5293"	3	2	"U[13,11]"	3641
"5294"	4	2	"U[13,11]"	4032
"5295"	5	2	"U[13,11]"	2312
"5296"	6	2	"U[13,11]"	3794
"5297"	7	2	"U[13,11]"	6637
"5298"	8	2	"U[13,11]"	5789
"5299"	9	2	"U[13,11]"	3983
"5300"	10	2	"U[13,11]"	3978
"5301"	1	2	"U[13,12]"	14317
"5302"	2	2	"U[13,12]"	12712
"5303"	3	2	"U[13,12]"	12344
"5304"	4	2	"U[13,12]"	20645
"5305"	5	2	"U[13,12]"	24301
"5306"	6	2	"U[13,12]"	46671
"5307"	7	2	"U[13,12]"	49591
"5308"	8	2	"U[13,12]"	35775
"5309"	9	2	"U[13,12]"	24461
"5310"	10	2	"U[13,12]"	28064
"5311"	1	2	"U[13,13]"	37648
"5312"	2	2	"U[13,13]"	31862
"5313"	3	2	"U[13,13]"	34684
"5314"	4	2	"U[13,13]"	35377
"5315"	5	2	"U[13,13]"	29856
"5316"	6	2	"U[13,13]"	28843
"5317"	7	2	"U[13,13]"	33405
"5318"	8	2	"U[13,13]"	33363
"5319"	9	2	"U[13,13]"	31426
"5320"	10	2	"U[13,13]"	43753
"5321"	1	2	"U[14,1]"	3228
"5322"	2	2	"U[14,1]"	2925
"5323"	3	2	"U[14,1]"	3114
"5324"	4	2	"U[14,1]"	3031
"5325"	5	2	"U[14,1]"	3040
"5326"	6	2	"U[14,1]"	2526
"5327"	7	2	"U[14,1]"	2441
"5328"	8	2	"U[14,1]"	3011
"5329"	9	2	"U[14,1]"	2908
"5330"	10	2	"U[14,1]"	2465
"5331"	1	2	"U[14,2]"	57703
"5332"	2	2	"U[14,2]"	64858
"5333"	3	2	"U[14,2]"	85885
"5334"	4	2	"U[14,2]"	136667
"5335"	5	2	"U[14,2]"	95574
"5336"	6	2	"U[14,2]"	85769
"5337"	7	2	"U[14,2]"	78065
"5338"	8	2	"U[14,2]"	67409
"5339"	9	2	"U[14,2]"	89956
"5340"	10	2	"U[14,2]"	82484
"5341"	1	2	"U[14,3]"	138360
"5342"	2	2	"U[14,3]"	100670
"5343"	3	2	"U[14,3]"	86116
"5344"	4	2	"U[14,3]"	130931
"5345"	5	2	"U[14,3]"	94477
"5346"	6	2	"U[14,3]"	114586
"5347"	7	2	"U[14,3]"	128550
"5348"	8	2	"U[14,3]"	130171
"5349"	9	2	"U[14,3]"	130611
"5350"	10	2	"U[14,3]"	101745
"5351"	1	2	"U[14,4]"	22373
"5352"	2	2	"U[14,4]"	29059
"5353"	3	2	"U[14,4]"	26404
"5354"	4	2	"U[14,4]"	20475
"5355"	5	2	"U[14,4]"	33537
"5356"	6	2	"U[14,4]"	18253
"5357"	7	2	"U[14,4]"	24100
"5358"	8	2	"U[14,4]"	28374
"5359"	9	2	"U[14,4]"	23026
"5360"	10	2	"U[14,4]"	19311
"5361"	1	2	"U[14,5]"	38703
"5362"	2	2	"U[14,5]"	39117
"5363"	3	2	"U[14,5]"	36171
"5364"	4	2	"U[14,5]"	50011
"5365"	5	2	"U[14,5]"	37712
"5366"	6	2	"U[14,5]"	31646
"5367"	7	2	"U[14,5]"	34179
"5368"	8	2	"U[14,5]"	46119
"5369"	9	2	"U[14,5]"	32663
"5370"	10	2	"U[14,5]"	32176
"5371"	1	2	"U[14,6]"	29405
"5372"	2	2	"U[14,6]"	24342
"5373"	3	2	"U[14,6]"	28311
"5374"	4	2	"U[14,6]"	34172
"5375"	5	2	"U[14,6]"	37371
"5376"	6	2	"U[14,6]"	32910
"5377"	7	2	"U[14,6]"	29905
"5378"	8	2	"U[14,6]"	33715
"5379"	9	2	"U[14,6]"	32675
"5380"	10	2	"U[14,6]"	29112
"5381"	1	2	"U[14,7]"	72936
"5382"	2	2	"U[14,7]"	70036
"5383"	3	2	"U[14,7]"	86802
"5384"	4	2	"U[14,7]"	65200
"5385"	5	2	"U[14,7]"	82591
"5386"	6	2	"U[14,7]"	61660
"5387"	7	2	"U[14,7]"	55083
"5388"	8	2	"U[14,7]"	70413
"5389"	9	2	"U[14,7]"	34298
"5390"	10	2	"U[14,7]"	59532
"5391"	1	2	"U[14,8]"	46916
"5392"	2	2	"U[14,8]"	47525
"5393"	3	2	"U[14,8]"	39939
"5394"	4	2	"U[14,8]"	51332
"5395"	5	2	"U[14,8]"	39497
"5396"	6	2	"U[14,8]"	41463
"5397"	7	2	"U[14,8]"	44222
"5398"	8	2	"U[14,8]"	41227
"5399"	9	2	"U[14,8]"	34841
"5400"	10	2	"U[14,8]"	43054
"5401"	1	2	"U[14,9]"	1808
"5402"	2	2	"U[14,9]"	1756
"5403"	3	2	"U[14,9]"	3000
"5404"	4	2	"U[14,9]"	1975
"5405"	5	2	"U[14,9]"	2891
"5406"	6	2	"U[14,9]"	4142
"5407"	7	2	"U[14,9]"	2466
"5408"	8	2	"U[14,9]"	2059
"5409"	9	2	"U[14,9]"	1769
"5410"	10	2	"U[14,9]"	1696
"5411"	1	2	"U[14,10]"	16096
"5412"	2	2	"U[14,10]"	22260
"5413"	3	2	"U[14,10]"	14194
"5414"	4	2	"U[14,10]"	10485
"5415"	5	2	"U[14,10]"	23072
"5416"	6	2	"U[14,10]"	17075
"5417"	7	2	"U[14,10]"	30278
"5418"	8	2	"U[14,10]"	16647
"5419"	9	2	"U[14,10]"	21883
"5420"	10	2	"U[14,10]"	17125
"5421"	1	2	"U[14,11]"	5447
"5422"	2	2	"U[14,11]"	6500
"5423"	3	2	"U[14,11]"	4377
"5424"	4	2	"U[14,11]"	5234
"5425"	5	2	"U[14,11]"	12902
"5426"	6	2	"U[14,11]"	3999
"5427"	7	2	"U[14,11]"	7277
"5428"	8	2	"U[14,11]"	7337
"5429"	9	2	"U[14,11]"	5836
"5430"	10	2	"U[14,11]"	5784
"5431"	1	2	"U[14,12]"	7353
"5432"	2	2	"U[14,12]"	7351
"5433"	3	2	"U[14,12]"	3773
"5434"	4	2	"U[14,12]"	13070
"5435"	5	2	"U[14,12]"	6782
"5436"	6	2	"U[14,12]"	6476
"5437"	7	2	"U[14,12]"	7437
"5438"	8	2	"U[14,12]"	5188
"5439"	9	2	"U[14,12]"	15522
"5440"	10	2	"U[14,12]"	8946
"5441"	1	2	"U[14,13]"	19215
"5442"	2	2	"U[14,13]"	22191
"5443"	3	2	"U[14,13]"	23366
"5444"	4	2	"U[14,13]"	24144
"5445"	5	2	"U[14,13]"	21989
"5446"	6	2	"U[14,13]"	25650
"5447"	7	2	"U[14,13]"	25552
"5448"	8	2	"U[14,13]"	20687
"5449"	9	2	"U[14,13]"	17553
"5450"	10	2	"U[14,13]"	24385
"5451"	1	2	"U[15,1]"	3933
"5452"	2	2	"U[15,1]"	4809
"5453"	3	2	"U[15,1]"	4624
"5454"	4	2	"U[15,1]"	4864
"5455"	5	2	"U[15,1]"	4758
"5456"	6	2	"U[15,1]"	4159
"5457"	7	2	"U[15,1]"	5479
"5458"	8	2	"U[15,1]"	5333
"5459"	9	2	"U[15,1]"	4744
"5460"	10	2	"U[15,1]"	5205
"5461"	1	2	"U[15,2]"	15481
"5462"	2	2	"U[15,2]"	31925
"5463"	3	2	"U[15,2]"	21311
"5464"	4	2	"U[15,2]"	13146
"5465"	5	2	"U[15,2]"	20435
"5466"	6	2	"U[15,2]"	16515
"5467"	7	2	"U[15,2]"	28453
"5468"	8	2	"U[15,2]"	36283
"5469"	9	2	"U[15,2]"	23959
"5470"	10	2	"U[15,2]"	70742
"5471"	1	2	"U[15,3]"	1793
"5472"	2	2	"U[15,3]"	1459
"5473"	3	2	"U[15,3]"	5810
"5474"	4	2	"U[15,3]"	2881
"5475"	5	2	"U[15,3]"	2700
"5476"	6	2	"U[15,3]"	2360
"5477"	7	2	"U[15,3]"	1599
"5478"	8	2	"U[15,3]"	2302
"5479"	9	2	"U[15,3]"	7066
"5480"	10	2	"U[15,3]"	4278
"5481"	1	2	"U[15,4]"	11661
"5482"	2	2	"U[15,4]"	16763
"5483"	3	2	"U[15,4]"	14166
"5484"	4	2	"U[15,4]"	18409
"5485"	5	2	"U[15,4]"	15876
"5486"	6	2	"U[15,4]"	11483
"5487"	7	2	"U[15,4]"	21775
"5488"	8	2	"U[15,4]"	15649
"5489"	9	2	"U[15,4]"	11566
"5490"	10	2	"U[15,4]"	11953
"5491"	1	2	"U[15,5]"	26501
"5492"	2	2	"U[15,5]"	26389
"5493"	3	2	"U[15,5]"	20745
"5494"	4	2	"U[15,5]"	22878
"5495"	5	2	"U[15,5]"	28904
"5496"	6	2	"U[15,5]"	20504
"5497"	7	2	"U[15,5]"	19259
"5498"	8	2	"U[15,5]"	20698
"5499"	9	2	"U[15,5]"	19055
"5500"	10	2	"U[15,5]"	24084
"5501"	1	2	"U[15,6]"	48773
"5502"	2	2	"U[15,6]"	58338
"5503"	3	2	"U[15,6]"	24481
"5504"	4	2	"U[15,6]"	43946
"5505"	5	2	"U[15,6]"	37188
"5506"	6	2	"U[15,6]"	37412
"5507"	7	2	"U[15,6]"	64751
"5508"	8	2	"U[15,6]"	52823
"5509"	9	2	"U[15,6]"	54251
"5510"	10	2	"U[15,6]"	76094
"5511"	1	2	"U[15,7]"	25691
"5512"	2	2	"U[15,7]"	23495
"5513"	3	2	"U[15,7]"	28141
"5514"	4	2	"U[15,7]"	23612
"5515"	5	2	"U[15,7]"	32094
"5516"	6	2	"U[15,7]"	31513
"5517"	7	2	"U[15,7]"	37148
"5518"	8	2	"U[15,7]"	22276
"5519"	9	2	"U[15,7]"	24151
"5520"	10	2	"U[15,7]"	30260
"5521"	1	2	"U[15,8]"	20497
"5522"	2	2	"U[15,8]"	20801
"5523"	3	2	"U[15,8]"	17804
"5524"	4	2	"U[15,8]"	22914
"5525"	5	2	"U[15,8]"	19658
"5526"	6	2	"U[15,8]"	20099
"5527"	7	2	"U[15,8]"	32836
"5528"	8	2	"U[15,8]"	21229
"5529"	9	2	"U[15,8]"	22977
"5530"	10	2	"U[15,8]"	16605
"5531"	1	2	"U[15,9]"	3945
"5532"	2	2	"U[15,9]"	3383
"5533"	3	2	"U[15,9]"	2224
"5534"	4	2	"U[15,9]"	3486
"5535"	5	2	"U[15,9]"	2482
"5536"	6	2	"U[15,9]"	2807
"5537"	7	2	"U[15,9]"	4380
"5538"	8	2	"U[15,9]"	2850
"5539"	9	2	"U[15,9]"	5627
"5540"	10	2	"U[15,9]"	1999
"5541"	1	2	"U[15,10]"	11355
"5542"	2	2	"U[15,10]"	6913
"5543"	3	2	"U[15,10]"	7613
"5544"	4	2	"U[15,10]"	7463
"5545"	5	2	"U[15,10]"	9954
"5546"	6	2	"U[15,10]"	7638
"5547"	7	2	"U[15,10]"	6106
"5548"	8	2	"U[15,10]"	7721
"5549"	9	2	"U[15,10]"	5700
"5550"	10	2	"U[15,10]"	14532
"5551"	1	2	"U[15,11]"	1953
"5552"	2	2	"U[15,11]"	5385
"5553"	3	2	"U[15,11]"	2326
"5554"	4	2	"U[15,11]"	2684
"5555"	5	2	"U[15,11]"	3349
"5556"	6	2	"U[15,11]"	3177
"5557"	7	2	"U[15,11]"	2420
"5558"	8	2	"U[15,11]"	3008
"5559"	9	2	"U[15,11]"	1569
"5560"	10	2	"U[15,11]"	2955
"5561"	1	2	"U[15,12]"	15721
"5562"	2	2	"U[15,12]"	10779
"5563"	3	2	"U[15,12]"	15229
"5564"	4	2	"U[15,12]"	10902
"5565"	5	2	"U[15,12]"	11807
"5566"	6	2	"U[15,12]"	11780
"5567"	7	2	"U[15,12]"	10860
"5568"	8	2	"U[15,12]"	9810
"5569"	9	2	"U[15,12]"	12598
"5570"	10	2	"U[15,12]"	21479
"5571"	1	2	"U[15,13]"	13496
"5572"	2	2	"U[15,13]"	14901
