"Iteration"	"Chain"	"Parameter"	"value"
"4627"	7	3	"U[8,9]"	109
"4628"	8	3	"U[8,9]"	159
"4629"	9	3	"U[8,9]"	113
"4630"	10	3	"U[8,9]"	43
"4631"	1	3	"U[8,10]"	115
"4632"	2	3	"U[8,10]"	68
"4633"	3	3	"U[8,10]"	433
"4634"	4	3	"U[8,10]"	365
"4635"	5	3	"U[8,10]"	342
"4636"	6	3	"U[8,10]"	1360
"4637"	7	3	"U[8,10]"	117
"4638"	8	3	"U[8,10]"	311
"4639"	9	3	"U[8,10]"	124
"4640"	10	3	"U[8,10]"	70
"4641"	1	3	"U[8,11]"	351
"4642"	2	3	"U[8,11]"	548
"4643"	3	3	"U[8,11]"	23
"4644"	4	3	"U[8,11]"	261
"4645"	5	3	"U[8,11]"	614
"4646"	6	3	"U[8,11]"	750
"4647"	7	3	"U[8,11]"	160
"4648"	8	3	"U[8,11]"	284
"4649"	9	3	"U[8,11]"	91
"4650"	10	3	"U[8,11]"	111
"4651"	1	3	"U[8,12]"	237
"4652"	2	3	"U[8,12]"	177
"4653"	3	3	"U[8,12]"	114
"4654"	4	3	"U[8,12]"	237
"4655"	5	3	"U[8,12]"	205
"4656"	6	3	"U[8,12]"	259
"4657"	7	3	"U[8,12]"	93
"4658"	8	3	"U[8,12]"	541
"4659"	9	3	"U[8,12]"	249
"4660"	10	3	"U[8,12]"	75
"4661"	1	3	"U[8,13]"	17
"4662"	2	3	"U[8,13]"	10
"4663"	3	3	"U[8,13]"	12
"4664"	4	3	"U[8,13]"	16
"4665"	5	3	"U[8,13]"	12
"4666"	6	3	"U[8,13]"	36
"4667"	7	3	"U[8,13]"	41
"4668"	8	3	"U[8,13]"	92
"4669"	9	3	"U[8,13]"	8
"4670"	10	3	"U[8,13]"	20
"4671"	1	3	"U[9,1]"	103
"4672"	2	3	"U[9,1]"	112
"4673"	3	3	"U[9,1]"	69
"4674"	4	3	"U[9,1]"	88
"4675"	5	3	"U[9,1]"	195
"4676"	6	3	"U[9,1]"	195
"4677"	7	3	"U[9,1]"	224
"4678"	8	3	"U[9,1]"	199
"4679"	9	3	"U[9,1]"	242
"4680"	10	3	"U[9,1]"	292
"4681"	1	3	"U[9,2]"	32
"4682"	2	3	"U[9,2]"	121
"4683"	3	3	"U[9,2]"	70
"4684"	4	3	"U[9,2]"	93
"4685"	5	3	"U[9,2]"	26
"4686"	6	3	"U[9,2]"	71
"4687"	7	3	"U[9,2]"	39
"4688"	8	3	"U[9,2]"	81
"4689"	9	3	"U[9,2]"	13
"4690"	10	3	"U[9,2]"	47
"4691"	1	3	"U[9,3]"	195
"4692"	2	3	"U[9,3]"	121
"4693"	3	3	"U[9,3]"	148
"4694"	4	3	"U[9,3]"	82
"4695"	5	3	"U[9,3]"	337
"4696"	6	3	"U[9,3]"	110
"4697"	7	3	"U[9,3]"	127
"4698"	8	3	"U[9,3]"	80
"4699"	9	3	"U[9,3]"	202
"4700"	10	3	"U[9,3]"	135
"4701"	1	3	"U[9,4]"	732
"4702"	2	3	"U[9,4]"	642
"4703"	3	3	"U[9,4]"	537
"4704"	4	3	"U[9,4]"	647
"4705"	5	3	"U[9,4]"	382
"4706"	6	3	"U[9,4]"	633
"4707"	7	3	"U[9,4]"	441
"4708"	8	3	"U[9,4]"	414
"4709"	9	3	"U[9,4]"	586
"4710"	10	3	"U[9,4]"	454
"4711"	1	3	"U[9,5]"	230
"4712"	2	3	"U[9,5]"	497
"4713"	3	3	"U[9,5]"	261
"4714"	4	3	"U[9,5]"	240
"4715"	5	3	"U[9,5]"	117
"4716"	6	3	"U[9,5]"	279
"4717"	7	3	"U[9,5]"	158
"4718"	8	3	"U[9,5]"	108
"4719"	9	3	"U[9,5]"	284
"4720"	10	3	"U[9,5]"	161
"4721"	1	3	"U[9,6]"	34
"4722"	2	3	"U[9,6]"	119
"4723"	3	3	"U[9,6]"	51
"4724"	4	3	"U[9,6]"	166
"4725"	5	3	"U[9,6]"	88
"4726"	6	3	"U[9,6]"	184
"4727"	7	3	"U[9,6]"	99
"4728"	8	3	"U[9,6]"	81
"4729"	9	3	"U[9,6]"	92
"4730"	10	3	"U[9,6]"	59
"4731"	1	3	"U[9,7]"	55
"4732"	2	3	"U[9,7]"	360
"4733"	3	3	"U[9,7]"	62
"4734"	4	3	"U[9,7]"	592
"4735"	5	3	"U[9,7]"	416
"4736"	6	3	"U[9,7]"	295
"4737"	7	3	"U[9,7]"	496
"4738"	8	3	"U[9,7]"	1235
"4739"	9	3	"U[9,7]"	481
"4740"	10	3	"U[9,7]"	299
"4741"	1	3	"U[9,8]"	155
"4742"	2	3	"U[9,8]"	65
"4743"	3	3	"U[9,8]"	306
"4744"	4	3	"U[9,8]"	320
"4745"	5	3	"U[9,8]"	255
"4746"	6	3	"U[9,8]"	46
"4747"	7	3	"U[9,8]"	478
"4748"	8	3	"U[9,8]"	47
"4749"	9	3	"U[9,8]"	35
"4750"	10	3	"U[9,8]"	62
"4751"	1	3	"U[9,9]"	18
"4752"	2	3	"U[9,9]"	82
"4753"	3	3	"U[9,9]"	18
"4754"	4	3	"U[9,9]"	20
"4755"	5	3	"U[9,9]"	47
"4756"	6	3	"U[9,9]"	11
"4757"	7	3	"U[9,9]"	28
"4758"	8	3	"U[9,9]"	186
"4759"	9	3	"U[9,9]"	69
"4760"	10	3	"U[9,9]"	14
"4761"	1	3	"U[9,10]"	337
"4762"	2	3	"U[9,10]"	445
"4763"	3	3	"U[9,10]"	331
"4764"	4	3	"U[9,10]"	349
"4765"	5	3	"U[9,10]"	267
"4766"	6	3	"U[9,10]"	250
"4767"	7	3	"U[9,10]"	92
"4768"	8	3	"U[9,10]"	411
"4769"	9	3	"U[9,10]"	110
"4770"	10	3	"U[9,10]"	92
"4771"	1	3	"U[9,11]"	34
"4772"	2	3	"U[9,11]"	843
"4773"	3	3	"U[9,11]"	339
"4774"	4	3	"U[9,11]"	1101
"4775"	5	3	"U[9,11]"	177
"4776"	6	3	"U[9,11]"	33
"4777"	7	3	"U[9,11]"	764
"4778"	8	3	"U[9,11]"	73
"4779"	9	3	"U[9,11]"	3572
"4780"	10	3	"U[9,11]"	85
"4781"	1	3	"U[9,12]"	76
"4782"	2	3	"U[9,12]"	258
"4783"	3	3	"U[9,12]"	322
"4784"	4	3	"U[9,12]"	57
"4785"	5	3	"U[9,12]"	428
"4786"	6	3	"U[9,12]"	208
"4787"	7	3	"U[9,12]"	187
"4788"	8	3	"U[9,12]"	103
"4789"	9	3	"U[9,12]"	176
"4790"	10	3	"U[9,12]"	281
"4791"	1	3	"U[9,13]"	192
"4792"	2	3	"U[9,13]"	186
"4793"	3	3	"U[9,13]"	266
"4794"	4	3	"U[9,13]"	311
"4795"	5	3	"U[9,13]"	85
"4796"	6	3	"U[9,13]"	932
"4797"	7	3	"U[9,13]"	703
"4798"	8	3	"U[9,13]"	171
"4799"	9	3	"U[9,13]"	386
"4800"	10	3	"U[9,13]"	156
"4801"	1	3	"U[10,1]"	60
"4802"	2	3	"U[10,1]"	360
"4803"	3	3	"U[10,1]"	120
"4804"	4	3	"U[10,1]"	29
"4805"	5	3	"U[10,1]"	16
"4806"	6	3	"U[10,1]"	174
"4807"	7	3	"U[10,1]"	35
"4808"	8	3	"U[10,1]"	12
"4809"	9	3	"U[10,1]"	54
"4810"	10	3	"U[10,1]"	83
"4811"	1	3	"U[10,2]"	10
"4812"	2	3	"U[10,2]"	12
"4813"	3	3	"U[10,2]"	20
"4814"	4	3	"U[10,2]"	8
"4815"	5	3	"U[10,2]"	4
"4816"	6	3	"U[10,2]"	69
"4817"	7	3	"U[10,2]"	11
"4818"	8	3	"U[10,2]"	4
"4819"	9	3	"U[10,2]"	40
"4820"	10	3	"U[10,2]"	13
"4821"	1	3	"U[10,3]"	267
"4822"	2	3	"U[10,3]"	704
"4823"	3	3	"U[10,3]"	298
"4824"	4	3	"U[10,3]"	431
"4825"	5	3	"U[10,3]"	161
"4826"	6	3	"U[10,3]"	286
"4827"	7	3	"U[10,3]"	350
"4828"	8	3	"U[10,3]"	242
"4829"	9	3	"U[10,3]"	406
"4830"	10	3	"U[10,3]"	714
"4831"	1	3	"U[10,4]"	129
"4832"	2	3	"U[10,4]"	276
"4833"	3	3	"U[10,4]"	186
"4834"	4	3	"U[10,4]"	246
"4835"	5	3	"U[10,4]"	200
"4836"	6	3	"U[10,4]"	266
"4837"	7	3	"U[10,4]"	144
"4838"	8	3	"U[10,4]"	151
"4839"	9	3	"U[10,4]"	160
"4840"	10	3	"U[10,4]"	190
"4841"	1	3	"U[10,5]"	240
"4842"	2	3	"U[10,5]"	202
"4843"	3	3	"U[10,5]"	158
"4844"	4	3	"U[10,5]"	378
"4845"	5	3	"U[10,5]"	295
"4846"	6	3	"U[10,5]"	323
"4847"	7	3	"U[10,5]"	165
"4848"	8	3	"U[10,5]"	170
"4849"	9	3	"U[10,5]"	216
"4850"	10	3	"U[10,5]"	367
"4851"	1	3	"U[10,6]"	9
"4852"	2	3	"U[10,6]"	71
"4853"	3	3	"U[10,6]"	30
"4854"	4	3	"U[10,6]"	15
"4855"	5	3	"U[10,6]"	13
"4856"	6	3	"U[10,6]"	31
"4857"	7	3	"U[10,6]"	2
"4858"	8	3	"U[10,6]"	15
"4859"	9	3	"U[10,6]"	17
"4860"	10	3	"U[10,6]"	12
"4861"	1	3	"U[10,7]"	222
"4862"	2	3	"U[10,7]"	36
"4863"	3	3	"U[10,7]"	71
"4864"	4	3	"U[10,7]"	48
"4865"	5	3	"U[10,7]"	19
"4866"	6	3	"U[10,7]"	44
"4867"	7	3	"U[10,7]"	196
"4868"	8	3	"U[10,7]"	15
"4869"	9	3	"U[10,7]"	84
"4870"	10	3	"U[10,7]"	56
"4871"	1	3	"U[10,8]"	160
"4872"	2	3	"U[10,8]"	18
"4873"	3	3	"U[10,8]"	98
"4874"	4	3	"U[10,8]"	38
"4875"	5	3	"U[10,8]"	27
"4876"	6	3	"U[10,8]"	256
"4877"	7	3	"U[10,8]"	31
"4878"	8	3	"U[10,8]"	36
"4879"	9	3	"U[10,8]"	32
"4880"	10	3	"U[10,8]"	166
"4881"	1	3	"U[10,9]"	32
"4882"	2	3	"U[10,9]"	11
"4883"	3	3	"U[10,9]"	260
"4884"	4	3	"U[10,9]"	40
"4885"	5	3	"U[10,9]"	49
"4886"	6	3	"U[10,9]"	19
"4887"	7	3	"U[10,9]"	26
"4888"	8	3	"U[10,9]"	14
"4889"	9	3	"U[10,9]"	66
"4890"	10	3	"U[10,9]"	73
"4891"	1	3	"U[10,10]"	31
"4892"	2	3	"U[10,10]"	42
"4893"	3	3	"U[10,10]"	267
"4894"	4	3	"U[10,10]"	81
"4895"	5	3	"U[10,10]"	159
"4896"	6	3	"U[10,10]"	55
"4897"	7	3	"U[10,10]"	59
"4898"	8	3	"U[10,10]"	15
"4899"	9	3	"U[10,10]"	980
"4900"	10	3	"U[10,10]"	88
"4901"	1	3	"U[10,11]"	32
"4902"	2	3	"U[10,11]"	26
"4903"	3	3	"U[10,11]"	29
"4904"	4	3	"U[10,11]"	21
"4905"	5	3	"U[10,11]"	65
"4906"	6	3	"U[10,11]"	31
"4907"	7	3	"U[10,11]"	23
"4908"	8	3	"U[10,11]"	31
"4909"	9	3	"U[10,11]"	17
"4910"	10	3	"U[10,11]"	16
"4911"	1	3	"U[10,12]"	27
"4912"	2	3	"U[10,12]"	15
"4913"	3	3	"U[10,12]"	25
"4914"	4	3	"U[10,12]"	17
"4915"	5	3	"U[10,12]"	17
"4916"	6	3	"U[10,12]"	4
"4917"	7	3	"U[10,12]"	1
"4918"	8	3	"U[10,12]"	11
"4919"	9	3	"U[10,12]"	14
"4920"	10	3	"U[10,12]"	8
"4921"	1	3	"U[10,13]"	138
"4922"	2	3	"U[10,13]"	31
"4923"	3	3	"U[10,13]"	15
"4924"	4	3	"U[10,13]"	15
"4925"	5	3	"U[10,13]"	130
"4926"	6	3	"U[10,13]"	328
"4927"	7	3	"U[10,13]"	61
"4928"	8	3	"U[10,13]"	280
"4929"	9	3	"U[10,13]"	302
"4930"	10	3	"U[10,13]"	19
"4931"	1	3	"U[11,1]"	26
"4932"	2	3	"U[11,1]"	10
"4933"	3	3	"U[11,1]"	22
"4934"	4	3	"U[11,1]"	36
"4935"	5	3	"U[11,1]"	47
"4936"	6	3	"U[11,1]"	29
"4937"	7	3	"U[11,1]"	11
"4938"	8	3	"U[11,1]"	14
"4939"	9	3	"U[11,1]"	16
"4940"	10	3	"U[11,1]"	19
"4941"	1	3	"U[11,2]"	5
"4942"	2	3	"U[11,2]"	5
"4943"	3	3	"U[11,2]"	2
"4944"	4	3	"U[11,2]"	11
"4945"	5	3	"U[11,2]"	58
"4946"	6	3	"U[11,2]"	16
"4947"	7	3	"U[11,2]"	14
"4948"	8	3	"U[11,2]"	8
"4949"	9	3	"U[11,2]"	15
"4950"	10	3	"U[11,2]"	22
"4951"	1	3	"U[11,3]"	129
"4952"	2	3	"U[11,3]"	228
"4953"	3	3	"U[11,3]"	208
"4954"	4	3	"U[11,3]"	128
"4955"	5	3	"U[11,3]"	78
"4956"	6	3	"U[11,3]"	249
"4957"	7	3	"U[11,3]"	123
"4958"	8	3	"U[11,3]"	157
"4959"	9	3	"U[11,3]"	176
"4960"	10	3	"U[11,3]"	224
"4961"	1	3	"U[11,4]"	92
"4962"	2	3	"U[11,4]"	94
"4963"	3	3	"U[11,4]"	51
"4964"	4	3	"U[11,4]"	104
"4965"	5	3	"U[11,4]"	77
"4966"	6	3	"U[11,4]"	41
"4967"	7	3	"U[11,4]"	60
"4968"	8	3	"U[11,4]"	60
"4969"	9	3	"U[11,4]"	55
"4970"	10	3	"U[11,4]"	48
"4971"	1	3	"U[11,5]"	181
"4972"	2	3	"U[11,5]"	250
"4973"	3	3	"U[11,5]"	285
"4974"	4	3	"U[11,5]"	158
"4975"	5	3	"U[11,5]"	418
"4976"	6	3	"U[11,5]"	202
"4977"	7	3	"U[11,5]"	124
"4978"	8	3	"U[11,5]"	208
"4979"	9	3	"U[11,5]"	148
"4980"	10	3	"U[11,5]"	122
"4981"	1	3	"U[11,6]"	15
"4982"	2	3	"U[11,6]"	7
"4983"	3	3	"U[11,6]"	16
"4984"	4	3	"U[11,6]"	4
"4985"	5	3	"U[11,6]"	10
"4986"	6	3	"U[11,6]"	9
"4987"	7	3	"U[11,6]"	3
"4988"	8	3	"U[11,6]"	31
"4989"	9	3	"U[11,6]"	18
"4990"	10	3	"U[11,6]"	12
"4991"	1	3	"U[11,7]"	22
"4992"	2	3	"U[11,7]"	4
"4993"	3	3	"U[11,7]"	32
"4994"	4	3	"U[11,7]"	86
"4995"	5	3	"U[11,7]"	189
"4996"	6	3	"U[11,7]"	161
"4997"	7	3	"U[11,7]"	14
"4998"	8	3	"U[11,7]"	3
"4999"	9	3	"U[11,7]"	11
"5000"	10	3	"U[11,7]"	12
"5001"	1	3	"U[11,8]"	21
"5002"	2	3	"U[11,8]"	10
"5003"	3	3	"U[11,8]"	3
"5004"	4	3	"U[11,8]"	13
"5005"	5	3	"U[11,8]"	7
"5006"	6	3	"U[11,8]"	9
"5007"	7	3	"U[11,8]"	3
"5008"	8	3	"U[11,8]"	2
"5009"	9	3	"U[11,8]"	4
"5010"	10	3	"U[11,8]"	4
"5011"	1	3	"U[11,9]"	35
"5012"	2	3	"U[11,9]"	22
"5013"	3	3	"U[11,9]"	2
"5014"	4	3	"U[11,9]"	25
"5015"	5	3	"U[11,9]"	14
"5016"	6	3	"U[11,9]"	40
"5017"	7	3	"U[11,9]"	3
"5018"	8	3	"U[11,9]"	24
"5019"	9	3	"U[11,9]"	13
"5020"	10	3	"U[11,9]"	18
"5021"	1	3	"U[11,10]"	12
"5022"	2	3	"U[11,10]"	4
"5023"	3	3	"U[11,10]"	4
"5024"	4	3	"U[11,10]"	39
"5025"	5	3	"U[11,10]"	26
"5026"	6	3	"U[11,10]"	19
"5027"	7	3	"U[11,10]"	4
"5028"	8	3	"U[11,10]"	44
"5029"	9	3	"U[11,10]"	5
"5030"	10	3	"U[11,10]"	17
"5031"	1	3	"U[11,11]"	16
"5032"	2	3	"U[11,11]"	9
"5033"	3	3	"U[11,11]"	10
"5034"	4	3	"U[11,11]"	7
"5035"	5	3	"U[11,11]"	48
"5036"	6	3	"U[11,11]"	16
"5037"	7	3	"U[11,11]"	8
"5038"	8	3	"U[11,11]"	3
"5039"	9	3	"U[11,11]"	12
"5040"	10	3	"U[11,11]"	34
"5041"	1	3	"U[11,12]"	26
"5042"	2	3	"U[11,12]"	15
"5043"	3	3	"U[11,12]"	34
"5044"	4	3	"U[11,12]"	10
"5045"	5	3	"U[11,12]"	11
"5046"	6	3	"U[11,12]"	14
"5047"	7	3	"U[11,12]"	54
"5048"	8	3	"U[11,12]"	45
"5049"	9	3	"U[11,12]"	12
"5050"	10	3	"U[11,12]"	14
"5051"	1	3	"U[11,13]"	11
"5052"	2	3	"U[11,13]"	18
"5053"	3	3	"U[11,13]"	8
"5054"	4	3	"U[11,13]"	54
"5055"	5	3	"U[11,13]"	27
"5056"	6	3	"U[11,13]"	246
"5057"	7	3	"U[11,13]"	54
"5058"	8	3	"U[11,13]"	73
"5059"	9	3	"U[11,13]"	6
"5060"	10	3	"U[11,13]"	42
"5061"	1	3	"U[12,1]"	3100
"5062"	2	3	"U[12,1]"	3658
"5063"	3	3	"U[12,1]"	2439
"5064"	4	3	"U[12,1]"	3254
"5065"	5	3	"U[12,1]"	1967
"5066"	6	3	"U[12,1]"	2047
"5067"	7	3	"U[12,1]"	6057
"5068"	8	3	"U[12,1]"	2947
"5069"	9	3	"U[12,1]"	2316
"5070"	10	3	"U[12,1]"	2091
"5071"	1	3	"U[12,2]"	28993
"5072"	2	3	"U[12,2]"	19021
"5073"	3	3	"U[12,2]"	26960
"5074"	4	3	"U[12,2]"	27195
"5075"	5	3	"U[12,2]"	49508
"5076"	6	3	"U[12,2]"	31920
"5077"	7	3	"U[12,2]"	39427
"5078"	8	3	"U[12,2]"	37938
"5079"	9	3	"U[12,2]"	58913
"5080"	10	3	"U[12,2]"	55477
"5081"	1	3	"U[12,3]"	38762
"5082"	2	3	"U[12,3]"	41374
"5083"	3	3	"U[12,3]"	29907
"5084"	4	3	"U[12,3]"	29810
"5085"	5	3	"U[12,3]"	34757
"5086"	6	3	"U[12,3]"	29737
"5087"	7	3	"U[12,3]"	22783
"5088"	8	3	"U[12,3]"	24032
"5089"	9	3	"U[12,3]"	30777
"5090"	10	3	"U[12,3]"	30574
"5091"	1	3	"U[12,4]"	61364
"5092"	2	3	"U[12,4]"	58119
"5093"	3	3	"U[12,4]"	49576
"5094"	4	3	"U[12,4]"	53912
"5095"	5	3	"U[12,4]"	65089
"5096"	6	3	"U[12,4]"	58303
"5097"	7	3	"U[12,4]"	64242
"5098"	8	3	"U[12,4]"	58490
"5099"	9	3	"U[12,4]"	56148
"5100"	10	3	"U[12,4]"	56610
"5101"	1	3	"U[12,5]"	15444
"5102"	2	3	"U[12,5]"	8681
"5103"	3	3	"U[12,5]"	13730
"5104"	4	3	"U[12,5]"	17998
"5105"	5	3	"U[12,5]"	14853
"5106"	6	3	"U[12,5]"	18728
"5107"	7	3	"U[12,5]"	21352
"5108"	8	3	"U[12,5]"	21610
"5109"	9	3	"U[12,5]"	16801
"5110"	10	3	"U[12,5]"	16286
"5111"	1	3	"U[12,6]"	121576
"5112"	2	3	"U[12,6]"	121192
"5113"	3	3	"U[12,6]"	96532
"5114"	4	3	"U[12,6]"	94521
"5115"	5	3	"U[12,6]"	98085
"5116"	6	3	"U[12,6]"	119504
"5117"	7	3	"U[12,6]"	103401
"5118"	8	3	"U[12,6]"	107760
"5119"	9	3	"U[12,6]"	116440
"5120"	10	3	"U[12,6]"	139788
"5121"	1	3	"U[12,7]"	111873
"5122"	2	3	"U[12,7]"	145667
"5123"	3	3	"U[12,7]"	122857
"5124"	4	3	"U[12,7]"	144282
"5125"	5	3	"U[12,7]"	131065
"5126"	6	3	"U[12,7]"	165361
"5127"	7	3	"U[12,7]"	159715
"5128"	8	3	"U[12,7]"	210869
"5129"	9	3	"U[12,7]"	191531
"5130"	10	3	"U[12,7]"	130826
"5131"	1	3	"U[12,8]"	26680
"5132"	2	3	"U[12,8]"	23314
"5133"	3	3	"U[12,8]"	23940
"5134"	4	3	"U[12,8]"	35894
"5135"	5	3	"U[12,8]"	23331
"5136"	6	3	"U[12,8]"	26806
"5137"	7	3	"U[12,8]"	29109
"5138"	8	3	"U[12,8]"	34155
"5139"	9	3	"U[12,8]"	23150
"5140"	10	3	"U[12,8]"	29716
"5141"	1	3	"U[12,9]"	11814
"5142"	2	3	"U[12,9]"	15684
"5143"	3	3	"U[12,9]"	16162
"5144"	4	3	"U[12,9]"	7900
"5145"	5	3	"U[12,9]"	9168
"5146"	6	3	"U[12,9]"	10565
"5147"	7	3	"U[12,9]"	13155
"5148"	8	3	"U[12,9]"	8356
"5149"	9	3	"U[12,9]"	11149
"5150"	10	3	"U[12,9]"	10200
"5151"	1	3	"U[12,10]"	13639
"5152"	2	3	"U[12,10]"	7247
"5153"	3	3	"U[12,10]"	9810
"5154"	4	3	"U[12,10]"	6965
"5155"	5	3	"U[12,10]"	6485
"5156"	6	3	"U[12,10]"	18874
"5157"	7	3	"U[12,10]"	13866
"5158"	8	3	"U[12,10]"	6607
"5159"	9	3	"U[12,10]"	19194
"5160"	10	3	"U[12,10]"	11348
"5161"	1	3	"U[12,11]"	2335
"5162"	2	3	"U[12,11]"	559
"5163"	3	3	"U[12,11]"	1457
"5164"	4	3	"U[12,11]"	3874
"5165"	5	3	"U[12,11]"	2637
"5166"	6	3	"U[12,11]"	2322
"5167"	7	3	"U[12,11]"	2570
"5168"	8	3	"U[12,11]"	2790
"5169"	9	3	"U[12,11]"	1195
"5170"	10	3	"U[12,11]"	1649
"5171"	1	3	"U[12,12]"	19681
"5172"	2	3	"U[12,12]"	27523
"5173"	3	3	"U[12,12]"	20877
"5174"	4	3	"U[12,12]"	26510
"5175"	5	3	"U[12,12]"	38111
"5176"	6	3	"U[12,12]"	36122
"5177"	7	3	"U[12,12]"	26074
"5178"	8	3	"U[12,12]"	21977
"5179"	9	3	"U[12,12]"	23911
"5180"	10	3	"U[12,12]"	38283
"5181"	1	3	"U[12,13]"	5102
"5182"	2	3	"U[12,13]"	9428
"5183"	3	3	"U[12,13]"	6802
"5184"	4	3	"U[12,13]"	4271
"5185"	5	3	"U[12,13]"	4454
"5186"	6	3	"U[12,13]"	2223
"5187"	7	3	"U[12,13]"	6269
"5188"	8	3	"U[12,13]"	6174
"5189"	9	3	"U[12,13]"	4778
"5190"	10	3	"U[12,13]"	4816
"5191"	1	3	"U[13,1]"	10642
"5192"	2	3	"U[13,1]"	9646
"5193"	3	3	"U[13,1]"	12197
"5194"	4	3	"U[13,1]"	9878
"5195"	5	3	"U[13,1]"	11353
"5196"	6	3	"U[13,1]"	9624
"5197"	7	3	"U[13,1]"	10267
"5198"	8	3	"U[13,1]"	10510
"5199"	9	3	"U[13,1]"	10177
"5200"	10	3	"U[13,1]"	12298
"5201"	1	3	"U[13,2]"	55634
"5202"	2	3	"U[13,2]"	58914
"5203"	3	3	"U[13,2]"	62296
"5204"	4	3	"U[13,2]"	38872
"5205"	5	3	"U[13,2]"	75498
"5206"	6	3	"U[13,2]"	79593
"5207"	7	3	"U[13,2]"	36830
"5208"	8	3	"U[13,2]"	49606
"5209"	9	3	"U[13,2]"	67256
"5210"	10	3	"U[13,2]"	76890
"5211"	1	3	"U[13,3]"	162824
"5212"	2	3	"U[13,3]"	140508
"5213"	3	3	"U[13,3]"	100594
"5214"	4	3	"U[13,3]"	95652
"5215"	5	3	"U[13,3]"	198679
"5216"	6	3	"U[13,3]"	161451
"5217"	7	3	"U[13,3]"	114561
"5218"	8	3	"U[13,3]"	115649
"5219"	9	3	"U[13,3]"	96504
"5220"	10	3	"U[13,3]"	111081
"5221"	1	3	"U[13,4]"	35292
"5222"	2	3	"U[13,4]"	41063
"5223"	3	3	"U[13,4]"	44128
"5224"	4	3	"U[13,4]"	44891
"5225"	5	3	"U[13,4]"	42897
"5226"	6	3	"U[13,4]"	49250
"5227"	7	3	"U[13,4]"	53311
"5228"	8	3	"U[13,4]"	41086
"5229"	9	3	"U[13,4]"	38904
"5230"	10	3	"U[13,4]"	44137
"5231"	1	3	"U[13,5]"	44300
"5232"	2	3	"U[13,5]"	41887
"5233"	3	3	"U[13,5]"	44014
"5234"	4	3	"U[13,5]"	43924
"5235"	5	3	"U[13,5]"	48393
"5236"	6	3	"U[13,5]"	44101
"5237"	7	3	"U[13,5]"	55625
"5238"	8	3	"U[13,5]"	57412
"5239"	9	3	"U[13,5]"	60662
"5240"	10	3	"U[13,5]"	39234
"5241"	1	3	"U[13,6]"	80887
"5242"	2	3	"U[13,6]"	67601
"5243"	3	3	"U[13,6]"	44968
"5244"	4	3	"U[13,6]"	32370
"5245"	5	3	"U[13,6]"	34608
"5246"	6	3	"U[13,6]"	34436
"5247"	7	3	"U[13,6]"	39669
"5248"	8	3	"U[13,6]"	33041
"5249"	9	3	"U[13,6]"	36678
"5250"	10	3	"U[13,6]"	48301
"5251"	1	3	"U[13,7]"	28895
"5252"	2	3	"U[13,7]"	24793
"5253"	3	3	"U[13,7]"	22292
"5254"	4	3	"U[13,7]"	24635
"5255"	5	3	"U[13,7]"	19793
"5256"	6	3	"U[13,7]"	27132
"5257"	7	3	"U[13,7]"	26843
"5258"	8	3	"U[13,7]"	21630
"5259"	9	3	"U[13,7]"	28133
"5260"	10	3	"U[13,7]"	22921
"5261"	1	3	"U[13,8]"	82198
"5262"	2	3	"U[13,8]"	84616
"5263"	3	3	"U[13,8]"	75375
"5264"	4	3	"U[13,8]"	86977
"5265"	5	3	"U[13,8]"	85714
"5266"	6	3	"U[13,8]"	77473
"5267"	7	3	"U[13,8]"	83767
"5268"	8	3	"U[13,8]"	72592
"5269"	9	3	"U[13,8]"	80394
"5270"	10	3	"U[13,8]"	86076
"5271"	1	3	"U[13,9]"	7084
"5272"	2	3	"U[13,9]"	9737
"5273"	3	3	"U[13,9]"	12171
"5274"	4	3	"U[13,9]"	15029
"5275"	5	3	"U[13,9]"	13662
"5276"	6	3	"U[13,9]"	10328
"5277"	7	3	"U[13,9]"	7867
"5278"	8	3	"U[13,9]"	6710
"5279"	9	3	"U[13,9]"	7739
"5280"	10	3	"U[13,9]"	9840
"5281"	1	3	"U[13,10]"	33652
"5282"	2	3	"U[13,10]"	29777
"5283"	3	3	"U[13,10]"	26256
"5284"	4	3	"U[13,10]"	20321
"5285"	5	3	"U[13,10]"	27932
"5286"	6	3	"U[13,10]"	35661
"5287"	7	3	"U[13,10]"	23229
"5288"	8	3	"U[13,10]"	26946
"5289"	9	3	"U[13,10]"	48451
"5290"	10	3	"U[13,10]"	26721
"5291"	1	3	"U[13,11]"	6722
"5292"	2	3	"U[13,11]"	3772
"5293"	3	3	"U[13,11]"	4985
"5294"	4	3	"U[13,11]"	6538
"5295"	5	3	"U[13,11]"	3458
"5296"	6	3	"U[13,11]"	2202
"5297"	7	3	"U[13,11]"	5225
"5298"	8	3	"U[13,11]"	3870
"5299"	9	3	"U[13,11]"	4916
"5300"	10	3	"U[13,11]"	2602
"5301"	1	3	"U[13,12]"	11948
"5302"	2	3	"U[13,12]"	17468
"5303"	3	3	"U[13,12]"	22288
"5304"	4	3	"U[13,12]"	16719
"5305"	5	3	"U[13,12]"	22363
"5306"	6	3	"U[13,12]"	14876
"5307"	7	3	"U[13,12]"	10990
"5308"	8	3	"U[13,12]"	9056
"5309"	9	3	"U[13,12]"	15791
"5310"	10	3	"U[13,12]"	7620
"5311"	1	3	"U[13,13]"	41486
"5312"	2	3	"U[13,13]"	29984
